0,22476300
1,340200
2,298200
3,306000
4,390000
5,369300
6,392000
7,320900
8,345800
9,351800
10,439900
11,432200
12,364800
13,326700
14,292700
15,332000
16,294100
17,351300
18,284600
19,364500
20,406100
21,261300
22,269800
23,305100
24,323600
25,255400
26,284500
27,315100
28,298900
29,325800
30,253100
31,334600
32,248000
33,236700
34,283200
35,331100
36,278500
37,263600
38,290300
39,419300
40,271500
41,264100
42,656400
43,309100
44,235900
45,298800
46,232100
47,423400
48,308300
49,276200
50,247500
51,282800
52,243600
53,251300
54,223300
55,250200
56,328200
57,265300
58,231000
59,238700
60,222900
61,327700
62,274100
63,364100
64,290500
65,258300
66,232400
67,229200
68,237300
69,382900
70,243600
71,225200
72,272300
73,331500
74,233300
75,241900
76,231700
77,214100
78,260100
79,265000
80,278400
81,298200
82,300100
83,308200
84,490700
85,250900
86,248700
87,250200
88,223200
89,200600
90,205100
91,194800
92,200700
93,210300
94,197900
95,222100
96,243600
97,297300
98,246800
99,254100
100,217900
101,226100
102,236100
103,293200
104,218500
105,262200
106,247500
107,301900
108,306200
109,331000
110,405000
111,230300
112,309500
113,229800
114,209400
115,363300
116,218600
117,213700
118,218500
119,233100
120,237300
121,224200
122,283700
123,236200
124,197700
125,204300
126,230600
127,389500
128,193700
129,203600
130,192200
131,189200
132,210800
133,1900200
134,223100
135,213800
136,238200
137,242600
138,292700
139,249500
140,189000
141,205700
142,251600
143,191000
144,205800
145,188400
146,240100
147,207900
148,207600
149,1873600
150,209600
151,199300
152,244200
153,219800
154,213800
155,366800
156,375500
157,189300
158,165700
159,193800
160,167500
161,226500
162,313600
163,184500
164,210500
165,177300
166,186200
167,265200
168,212900
169,173400
170,252200
171,271900
172,217200
173,185700
174,169700
175,182200
176,178800
177,153400
178,156200
179,151900
180,162100
181,229800
182,183100
183,165500
184,152300
185,154000
186,184400
187,156000
188,152000
189,154100
190,173500
191,188200
192,156000
193,173000
194,166500
195,204900
196,193900
197,169200
198,160000
199,159000
